title,price,link
"SGIN SGIN-X15 15.6"" FHD Celeron N5095A 1.5GHz Intel UHD Graphics 12GB RAM 512GB",$115.00,https://www.ebay.com/itm/167735973828?_skw=laptop&epid=28067340573&itmmeta=01K3N0Q56344VXE0G6CA9542GS&hash=item270dd7d7c4:g:4r8AAeSwA51oqQWk&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cj%2FPsVl2AqwC7c7AYDbmuROHEVl6uAiTYwLn1EUUx0XvPqOpsQmm7d3vzVlBk2eb5XHu0WBFKPJKvbQrkZMkfxJ0mnmK4Ti2%2BdjeFs99jiNfipXFN3jcIYUWBmgo3d%2Fip0p99K41RM%2FEr2od7tz0Vodj0wanjdGa%2FZosurUJ7WwoMvoCNnroj2FiRjWv5p8pWKhgeK4RcZ0jX1rfeQsQKVjmemYNEn%2FSyGw711XRG5JP2fcztTfHAcvQvWdWyVB%2BzO4bZFJaFO1RSu2GoErZVJ%7Ctkp%3ABk9SR9DT3KCdZg&pfm=0
"Lenovo IdeaPad Slim 7i 14"" Touchscreen FHD+ Intel Core Ultra 7 32GB 1TB SSD W11",$669.00,https://www.ebay.com/itm/226359046038?_skw=laptop&itmmeta=01K3N0Q563D9Z8DAPV7AJ9HWFS&hash=item34b40cef96:g:c~IAAeSwygJonjIX&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dSg%2Fi8ZlHmaBu9CNKmvQJvilwGFOPl%2FYzSxYuJjumJlXc8aWvCerF5CtSu%2FVjTTgaV1PZZkgdI0mEITzhqC5p0sfR2YGMnVNsmPaI9vTp58LMSqSE2NbLBRrr%2B7fXXM4S%2BJch5hk5UCGV9D1SU%2F580zfBOD%2BEk2AfTfzSlD1rEfDFlyWID1tGbETY3bXKbSAoyV6i9SquFVmzN6LfzGsQfauYYZQFq6zZ7%2B4D2CQ64IZK0vykVaN2vk1IgoPWVQ9v%2BssGH%2Ft0H2ZQ3%2BMLbp85%2B%7Ctkp%3ABk9SR9DT3KCdZg&pfm=0
"Dell Latitude 3420 14"" FHD Business Laptop Core i7 16GB RAM 256GB SSD Windows 11",$316.70,https://www.ebay.com/itm/267156366935?_skw=laptop&itmmeta=01K3N0Q563TWMHX9JK54JXJ7Y9&hash=item3e33c2a657:g:QA0AAeSwRQ5opogp&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dmIc3NruqCGDOZhkBoAlqrpH1EnTRgYHqVFR5VDYz8%2FuawFaEIC2%2F5lYwtixsrIrf3Ip0X3MMM8yDlNunnWBqcVEh2fN%2Fj3EAcUzFh%2FGeI1FGew4KJ5yPKiVgyh8gvQd5ji9jJzP%2FgSJd922XpmjzSiA8cFEzgKg5mwCybWam0IvR82kJN9dKCx54cMyVLpH35vHnnDvPCek4%2F9DYJ6x3hnrPNhuVjQUClwpGdGz9%2BNQ%3D%3D%7Ctkp%3ABk9SR9DT3KCdZg&pfm=0
BMW MINI Diagnostic Coding and Programming Tools ENET K+DCAN ICOM REMOTE INSTALL,$85.00,https://www.ebay.com/itm/167296057531?_skw=laptop&itmmeta=01K3N0Q563N16NBPKAS51D27H8&hash=item26f39f40bb:g:drEAAOSwU9tksAfv&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fxNHvZJhKS%2B1GwBIsfoliuI2fj7CzH1e4VcZa5bvFr65RAJeV6gaxmzQl8hKLQulUrvbh3Uc4lo3dZUY2Vm1SLN5lGT3t5uE32%2Fr8bcFOwD22ZCGrlp5pLxzX6NzDFWYc4X0PyofbDqgaomYDr%2FXYL%2FE1egBPQqGz0mtWSVUAZWIOIsO2npfkbR50EJtKcjPcrWNorG9m%2FVPSnO1y8wUQI0iAn3iyMceM7qXgK6bxIBrZVvP0MqDB%2FWdfydzotxHrFkH8hZ27tKjVwgeCQMnib%7Ctkp%3ABk9SR9DT3KCdZg&pfm=0
"Dell 15.6"" Light Gaming Laptop Intel Core i7 4.20 GHz 64GB RAM 4TB SSD Win11 Pro",$349.99,https://www.ebay.com/itm/334703417715?_skw=laptop&itmmeta=01K3N0Q564B0HM9VJZH9QJPSDQ&hash=item4dede0d973:g:EKMAAOSw3rlnftZD&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1c5Q6HNHx4ffOoLEEh2pGmb5aarQNQ3RlfW%2Bx--%2FjKgJYGcSPpe7KU2zbA4vinJvPfD5S1rYvpGzWnOwHK1R%2Fs3K63I1BbMMfdaibWxjoIl77U6UnrMs712cRNscKF0TmBPhJYGpOdTgFCxR0Q2yPDhiHwL40pH6QU1NpkCVYUpy8y9MypULpdyreBHtK5syb41brEuRkrX00m0vx1AIj57viAy0Me3x5w%2F7EYpz6SbffUSq4genMlDfAGzOT45LirRYp%2FMIqov990Xz5%2FjJHGI%7Ctkp%3ABk9SR9DT3KCdZg&pfm=0
"NEW Microsoft Surface Laptop 5 13.5"" Touch i5-1235U 16GB RAM 512GB SSD W11 Sage",$709.00,https://www.ebay.com/itm/236047194685?_skw=laptop&itmmeta=01K3N0Q5644TCWKCQC6M67B9EZ&hash=item36f5825a3d:g:l0IAAeSwjgRolOtj&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1c1xTBg8A5NZUstsg7QlCaO8nrchsRQTDmec0JDJzCm4pL0Rn1iP21H%2Faw5Ex67n%2BFqKp%2B0l8cdbAws215zinmI1KWdk5xRwMjJxRorxaskEfcVZncHIIINjWpH54V4gyrEs2jdj26zFIDjIi3wNcmL9yWO%2BHkD3GKVf0JrMyzjkYrRy21pdbgQYzjGjeYkrdagf%2Bu7%2Baeix70pUTuW9JBsV9GC8aHV9v9mOPKmtn2ZaA%3D%3D%7Ctkp%3ABk9SR9DT3KCdZg&pfm=0
17.3'' IPS Laptop Intel N5095 RAM-8GB SSD-256GB Windows 10 HD+ Notebook PC,$279.00,https://www.ebay.com/itm/387278364569?_skw=laptop&itmmeta=01K3N0Q5640FQK0T71NAXQHM2J&hash=item5a2b96df99:g:d9IAAOSwcSFm8Q45&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cBTi5%2BfJWQNATjzJuSyLOqMRXthalFCCXdHt%2FHzOUQnmeRfJ%2F9kVr87ZYV8xzCX1qQLs8FTTyv46l3wWsx12IRRRmfwzDMlgN9u2nwsdVyELE5aZoNLHGEEAGjabvMuFheqxF8cabHnvwRipTbbRq5f3UHPSh2w3uRwO9DflIgQqGJAJtUYMm6zYDV8abRjU0qX2QN45MSfyT9SoHvAF4eYFu7V6tW%2B1Z%2BrJdn6zX1Q6dQeQFzxGMUNJh4IIVoY57GJDODi6wF4n278clS0XKs%7Ctkp%3ABk9SR9LT3KCdZg&pfm=0
Dell Inspiron 15 3542 Intel Core i3-4030U 1.9GHz 4GB RAM 688GB HDD Windows 8.1,$59.00,https://www.ebay.com/itm/396991273852?_skw=laptop&itmmeta=01K3N0Q564EEA26ZRZE8TRC42X&hash=item5c6e861b7c:g:cBYAAeSwZ2Zoq3q6&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1d0mVfj7rGuaGZUf4fXeOS4ZMx9LKBM4jYbvwe9BAR3CZxm2Alrl9YxazTuLNtO0kk6cTEYel%2BG8Ul3Eaiq5l6EWuQK34gNcgQJNzXTiiY%2FGxBLT1oXgw9Yve4o1%2FH90FMcMZf4IXx5evr85XFZelAWd3PuHiLLuRrEkn7s3mFaRF1ZiL6UUyZ%2F4QTWofpoQYQiSFAljRIn1QFnCDuYqhTKaRHPFWiBGIOJzFg6QUbTJQ%3D%3D%7Ctkp%3ABk9SR9LT3KCdZg&pfm=0
"Dell Inspiron 14 5440 14"" IntelÂ® Coreâ„¢ 7 150U, 10 cores 1 TB SSD 16 GB DDR5",$599.99,https://www.ebay.com/itm/226126862663?_skw=laptop&itmmeta=01K3N0Q5645BWJ3Q4NYM8EY7YY&hash=item34a6361947:g:PRcAAOSwey5mNRh5&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dbFf19V1OCxtTm3R1Z6kdNERumivXZChoL8tuOI%2B66NW1s7%2FIMZHSNEKGmTpQjSTHFjq3sae%2Fu2LWigHHdcfV%2FLn8HI%2BhWSz4NGIDNJriJ8skakhM9ipi%2BRggfBKlJRSaxAkv0tD0uRHOE1xEaTMbHD6xmx6RwSOruV18xZetzrLduYv4inPKJlgfZLsjh4bH3Swa6SjzOXjJRKwUue34uLKlIdQUbcEJq%2Fm2FynZhWOf7pOkdw35tzP7RtEbYkiH9jP6WJbRgEezxtKVLsPE6%7Ctkp%3ABk9SR9LT3KCdZg&pfm=0
"HP 15 Laptop 15.6"" HD Pentium Quad-Core N200 4GB 128GB UFS Webcam Win 11 Silver",$196.00,https://www.ebay.com/itm/297151061895?_skw=laptop&itmmeta=01K3N0Q564JKK3JTJYF19G7FNC&hash=item452f955f87:g:FWEAAOSwUnln49f3&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1d99o4ujw6yTSolhvgnzFEh0AKZ5ayXAE147GuxCsiVW2NbtAJ2KoIBEdfT0FKZvqWR21VhcfxdjJo%2FRXQFRul7FjBKvWnpR8SM2wAOKPL04kpqs%2F9A90NswyT8XV5S6Ahltbe3ZurCTXQaLpXnegujFz0Q0NoO6eawlkXSHccNPC5biK7QuQxUsMzomPbLK%2FE7tTzAgCDIfowaUcS5%2FokRvLf4Wi%2FLW90fYsZH1rdz915nGcOUvF4iSS1n5ZMYmvgXYlwIQgq0BLdJbXYjuyYS%7Ctkp%3ABk9SR9LT3KCdZg&pfm=0
New ListingDell Latitude 7450 (2024) Ultra 5 Processor  32GB 512GB SSD,$767.00,https://www.ebay.com/itm/127333245082?_skw=laptop&itmmeta=01K3N0Q564BNGVABT5R2ZCR5YW&hash=item1da5a7209a:g:u8wAAeSwAEJolnxR&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dxoPWWak1e8%2FJejF8c1N1LmyHe6CDgszJ2MAZMo2cNPXuDSzFw4t9qsgCGdOaRlWYYCm6O6lrIthjJDRBW1GzNfIwNIzXY62hNSdFqcGz107vNy7baps%2FiPjlWK4Ble7NkLNU%2FW8zFDNKwbClqadmmmR1glfzdzt26EQk6IvI1HdZAhpdIJcl3ViPEmjDLmn93IdWJw4Dcyv3Fe113%2FB5BoBxU6CY4pwJUGGVxjVn2Yg%3D%3D%7Ctkp%3ABk9SR9LT3KCdZg&pfm=0
"~CLEARANCE~ 15.6"" Dell Latitude Laptop: Intel i3! 16GB RAM~256GB SSD! Windows 10",$176.95,https://www.ebay.com/itm/116436271469?_skw=laptop&itmmeta=01K3N0Q564ZRG5C3EB5B9WX35B&hash=item1b1c24816d:g:4OIAAOSwUwBneDS-&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fYEtCo26ZaFyXKg0ewjByJ6J8amgYjm5WAaUGvStXeynnnvNzDsXIG8LksAIo5eym9MGWLGHqVokwNpFbStk%2FVsD2PiXFm6Zna5UyZlg%2Fr0%2FfLwUum%2BX6uFYEC5jbDRj%2Bmd2JLF80Vv%2BcCsCAFySn1eLz5%2Ft9UgibYOGu%2F8hMV7zXuvY7tslUCG4vCUCL12OEi5LVOtGXe32mIkYI4xBGlIICtGzgCTHtPuGgOmP%2BWADjk9zUM%2FSNq4mFkluSUvbH7WZlqcHB4l0lYDlo0CxbX%7Ctkp%3ABk9SR9LT3KCdZg&pfm=0
"~REWRITABLE DISK DRIVE~ 14"" HP ProBook Laptop PC: Intel i5, 16GB RAM 512GB SSD!",$154.00,https://www.ebay.com/itm/115833852644?_skw=laptop&itmmeta=01K3N0Q564EY9Z5P4N18S8CNHT&hash=item1af83c52e4:g:oDEAAOSwrZhoJ11R&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1chv6BMO2pQmhZNY3gXMHy7pnTUmMl5BqDLYyNEHxM5RejxKP7K0wzD9VDonmlQcx2yFJ0G8v9bjX6Yllsbcr72MunEpnMd1vT0nQJGKKAG0OF%2BeE%2BzZbVKsM7N6sA2OdYj%2FOJ%2FzVMIgbGYGLVi3R7RZ8shocP1KHhvUlQIW%2FvR0PBksptn02Psowu3L5aaDna%2FPzhGdpITYmEHBHr9GXD00qj44gHHdFClN9DRuM4OIKOu4dwMB5HVKy0qK0RTUMm5vMjy93XhJk92Yk5UATBe%7Ctkp%3ABFBM0tPcoJ1m&pfm=0
"Dell Latitude Laptop PC Computer 11.6"" Intel Celeron Windows 10 4GB RAM 64GB SSD",$88.55,https://www.ebay.com/itm/254646198216?_skw=laptop&itmmeta=01K3N0Q564VZKRS9EHWBEH2FGX&hash=item3b4a189fc8:g:kSQAAOSwj6ZnUM0Q&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ded2G9FmA3CnId4UEng1NE0uXit7997wQ6xDaa%2B2SYyd5PTRYcHQutjqic9ZK%2BVdFcrKC13vbYE9s8W1HixAFtR421vRPNsLB5W4BFEKm2wsxxjmECYxoZTNjfOmut1O4CmS%2B4I6FsUmsvNcC15RWlFlVXlAodgl1e%2FY3BcI0%2BdsLdNDHVd1nieYeW3Vv14LIsHIfqCcA3ZS6BTBxbboXZdGLCWmj2%2FD39wzYVk3kWYOjE%2Bh%2FtG8GZ0depIs6j1%2BAx5Rv63YJSs0iLCuvk9C%2FA%7Ctkp%3ABFBM0tPcoJ1m&pfm=0
"Dell Latitude 3380 13.3"" Laptop PC Intel Core i3 8GB RAM 256GB Windows 10 WiFi",$120.43,https://www.ebay.com/itm/284813504070?_skw=laptop&itmmeta=01K3N0QD1DG98FZGX78XD9JM4Q&hash=item4250352e46:g:8uAAAOSwNPFoU5WW&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1d36tTSwvKJPof2fnfOgF6ICdwPCChxXapY0T%2F1kusJ4pgvfDSafwc8tVjskXCCOxXUmiQvDmiS7O0thYaffSt%2B%2F630dyx%2BTMnU4gAF9ARqV%2F5SCwu7lZPkVq4lH%2FHLjYPYoFh0tsWZ7C4I%2F9h7uEMw9E%2FdXhVl8rAE9SP2gDkv2H1OEQMNYg2Xnev3aeUolHb0OmFe0vU2m0IP3G5LgU9YFS509K4dgkOu1Sjn3vbD%2BfLDzT%2BDw3JaF3hW1XhIkrZW15C1HRO9rhBJVr1NkXBi%7Ctkp%3ABFBMktHdoJ1m&pfm=0
"14"" Lenovo ThinkPad Laptop PC: 16GB RAM! 256GB SSD! Intel i5! Windows 10!",$154.99,https://www.ebay.com/itm/114845745485?_skw=laptop&itmmeta=01K3N0QD1DNRVYT1KSK2TEF6DF&hash=item1abd57014d:g:jfQAAeSw2xlodmrX&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cpLKaHahe%2Fzj%2B0z2eddJcrGx6vHWg1VrdLpha01yxEt4XwQRWOgRTufxkx6Qh8FlgYLU%2B%2Fw4pwmgT40jGUXWnADEIaLpAq1GMEOhE2W0awr3cs2tDEz0HmEVj%2Ft43%2FuHOe49wW46XKvaG3wvRkFLyWw%2BUJyfuvED9Tl6hiBVoaFIPzc94Ewnij%2FtoDIuntzCPlwyMr1xkhBnxzIRnRE7Tik3y5D1K3a55eYkNG%2FE7J7w39StGG9udH7ilwZMMp9WpSx6TD8LHqte3jAtgQOPaF%7Ctkp%3ABFBMlNHdoJ1m&pfm=0
"14"" HP ProBook Laptop PC: Intel i5! 8GB RAM~ 256GB SSD! ReWritable Disk drive!",$135.00,https://www.ebay.com/itm/115815074020?_skw=laptop&itmmeta=01K3N0QD1DEY2ZX1B8HRQS7A38&hash=item1af71dc8e4:g:FugAAOSw1Q1oJ1u8&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1e%2FA3XIpSBmGEgTj%2BQd3oj2l3IJSkP73Dp0YAxmCU7X5oIQwP%2Fq3ragQxE63UwDvtLgZOw1GsuVVPcxbWdRJfn9SuDjULhWEy4642W88DeIbwoTc9FSFcwWcsJWxteyaBQvVrEjpQqp1aM%2FMesTa%2BdtdqkEIfUSHf3b853P5rVnXvW6QYH8UzIptOcnVVQ0pFcCO%2BBOgMIm0nW4X9cRSjgKzjCmld91Ajnp3uKjAw%2Bf0ReaPq0KX9OlTXc23CsBuCy%2Bm4AevlJ1kUIyVwPrgAs3%7Ctkp%3ABFBMlNHdoJ1m&pfm=0
"Dell Latitude 3410 14"" Laptop i7 10th Gen 512 GB 32GB RAM Win 11 Pro (Z3E2)",$199.95,https://www.ebay.com/itm/197638292343?_skw=laptop&itmmeta=01K3N0QD1DM1AW632HN6Y56PB9&hash=item2e04290377:g:JE0AAeSwPDtopx5f&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1coeEsS%2FnYNZ%2FKOY%2FLUpiwbmyfvQJ82zboxc4rf%2Bek8FiepcjFiMWiBNs5TmGH7cQSoPzfvA4g7lFp%2Fq80c%2FuCuNM0IER3myRhBEAOTd7mxV01H3OxQLcmb8jkUz6h6tZW7uIohJegd7eqs2Lmq0Rfshk4J8%2FXdobvyIaOCeElr%2Bh9FLZfBU%2FIqa%2BVNwwoMvPmbWElyqsvF%2BPoh00Fc4KaAHSIbHxTUtatmIIbMNEPdeWO2US8V62wD884GC8d%2BLWFuHEVDJvw%2FPvvngIquuqsP%7Ctkp%3ABFBMlNHdoJ1m&pfm=0
Lenovo IdeaPad 3 Laptop Office 2024 14 Intel 4-Core 4GB RAM Upto 1TB SSD Win Pro,$199.00,https://www.ebay.com/itm/127201905038?_skw=laptop&itmmeta=01K3N0QD1DB7QK8EFY4RGQ0AMT&hash=item1d9dd3098e:g:E5cAAOSwMa1oLNNq&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eVTLv8uGkQqc4hdvtICs8AWWjyVP%2B79SBal3GAUEjYLJNYjCDgpJNe7%2F7HDl%2BH3inZojJ47bBWB5jDqJhqIBoZ7HsOZSgfjiIR%2Fgr%2BoHTJkEPDrr4S6zJTVkoQvFkLtRiQJnYqUm20k4CB5%2B9piyoZt7S61uzVmhl5wClDIH23f5rogTVSw2sgFbP%2FFh%2F7PZm%2FGy6iHcUuSUdnoVKrJdnF1jV4yRllhk67DQVbFPetTs2TBwee3OG2I2e0T9YghoA5T25ynazZ9lEU8xBC3G3k%7Ctkp%3ABk9SR5TR3aCdZg&pfm=0
Acer Chromebook Spin 11 2-in-1 Laptop Touchscreen Laptop 4GB 32GB SSD CHRISTMAS,$40.00,https://www.ebay.com/itm/166903616303?_skw=laptop&itmmeta=01K3N0QD1DBPV81TV2D1JD40ND&hash=item26dc3b132f:g:pmUAAOSweyhmrBmi&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dnOIUGwReT9AwsK1mEZOKa58lpw94QGiyeJiPbeVCPBAjfr0F%2BBBFcPRjHurFXTEhz8ExDtEBmTZAfdJnGrsi5mfnF%2BrgZ0gOM0XqPUshLJJXFvsfe%2ByjlPJv5%2BOwvq%2B4y3b3UY%2F1r66BF73F6G3oLk5pa4CpK0428YTSJX8eZXuprtqs%2Bl4J%2BSJTGeRcoEMr1ebgJ93T07ygWhoL38JXGe6DVEz%2FjMZTb%2BGpT3qd5%2BQ%3D%3D%7Ctkp%3ABk9SR5TR3aCdZg&pfm=0
"Getac S410G2 i7-8650U 1.90GHz 16GB RAM GTX 1050 14"" HD NO HDD/CADDY/BATTERY READ",$174.99,https://www.ebay.com/itm/256903205747?_skw=laptop&itmmeta=01K3N0QD1DKBD1Y01NG1WPCXS9&hash=item3bd09fd373:g:JDUAAeSw9qloZBj8&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fjUxwiuU%2B8CM6%2B2J%2BR2DzvWOPRMZfY%2B%2BpMMXdE%2FH8q6fDNFC1hb%2FjDRQiNPizTgKLksOtyBdDSyewVfceLuarebks7k3qiGG73COu56%2BCpY2bt7p226DuUicub79LeFrm4AIsM9VQvUJHMAQLFSaUiqlSjPmvo25VQFi6s8vCY6FW4pkwrIUdKv8LF9zdgb6CG%2BGBtwQUslOI5p9hlDT9qU8dZ3U0MDs5zjLWBlJ%2BRAzv9chESeOXaGbWuO7HV%2FSSqxZreTMit2g1KuF2XKAM4%7Ctkp%3ABk9SR5TR3aCdZg&pfm=0
"Dell Latitude 7490 14"" i7 8th Gen 16GB RAM 256GB SSD Windows 11",$129.99,https://www.ebay.com/itm/205665983828?_skw=laptop&itmmeta=01K3N0QD1D0VMQYZ9FYR0TRYCF&hash=item2fe2a5dd54:g:hCQAAeSw49homg-s&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cyvz4FL0%2F9bt03mcga0BkyHgs4oHR2Gv6sXqPx01wHHwL%2BJuM%2BFL9exJ1T6mJUayv2%2FQfShyCkIs%2FNsrdiFODXVSz3WuOYsxmvIEFfzKQxq23nG5NunlcPNqwiR5HF1G6G874HtkRCswDkq7G1Y%2Fs9ODUyFhPrsBFIfI5Dc9YS%2FfWs1ykBVVr%2B38ujaDCyzPISq%2BJ2NIVV5Omle8Gx0FVp1Qa9crbWeVQEZdJ1TqpIrQ%3D%3D%7Ctkp%3ABk9SR5TR3aCdZg&pfm=0
"HP EliteBook 745 G6 Ryzen 53500U, 16GB RAM, 256GB SSD Win11 Pro ",$159.99,https://www.ebay.com/itm/197633366751?_skw=laptop&epid=27037816850&itmmeta=01K3N0QD1DM286Q40B7QA6WH65&hash=item2e03dddadf:g:mHUAAeSwZMZopiqf&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cThGqZ3nt9sOnIMxF7lCJQcpAFXq%2BFg0bNDq%2ByUn%2BV9dx0nR3eQ9%2FyKVDBIUlq0t0ali1Qxa%2FZwOz2Rr4i4HcTlOIuQFYjSdYpoEp6LwfX%2Fq0DQKkAreRjLUVS3aQ3VW%2BXuhWYGN%2B6M90wGh2HJPGIPFfq5l%2Bxy8zvhI7ybwZaSP83CYZaQnTtIT99%2FHxhmSXf169iAHfQCp9s%2BaVl%2FUu1zZRYUtQFTLq%2FvPk9fTaJqw%3D%3D%7Ctkp%3ABk9SR5TR3aCdZg&pfm=0
"Lenovo ThinkPad X12 Detachable Laptop PC 12.3"" Touchscreen i5 16GB 256GB SSD Pro",$599.55,https://www.ebay.com/itm/365822340361?_skw=laptop&itmmeta=01K3N0QD1DK1C673CGZPJ8C97T&hash=item552cb5ed09:g:tbwAAOSwUlZmWOGV&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cmUH42q2LiDTWDc5RrgPmEc7kkasRSqS0QPCh21AaCdfg7nqmnO9VGoRX%2FxHCtA3cVpG8tW%2BUZYodVMzkZ92H7ZiV65fCiZBSlPlJVGAc4R2njYZZ2efdse92jERTjkryfZR3Dq5dbIE68NqQlfphVQpQlMtg%2FGzgC5Au3NqX5ln9XtMetxwGAv%2FoPRCn5r6%2FjsGkAn65Aez35Wj0RTMSEUlasWLTGro%2FxTuCG1J5lTQ%3D%3D%7Ctkp%3ABk9SR5TR3aCdZg&pfm=0
"~OVERSTOCK SALE~ 14"" HD Lenovo ThinkPad Laptop: Intel i5! 16GB RAM~512GB SSD!",$159.95,https://www.ebay.com/itm/116289085429?_skw=laptop&itmmeta=01K3N0PC4H5FTGGSH42EVJEM28&hash=item1b135e9ff5:g:KFwAAOSwzUpoB5v2&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1c9q%2Bg2PwmhUC19abllZbpgmSkZZqPLwO%2B0hzMdOXwdbeAEH2z%2FBmi2LuIrEFxiDFsa74eintQXV54Dj1wI7EVirPOW2Zkc9CPP%2BgpQX5Zr7BACT%2BkqtqnYDYBVbjiJNa8knvzP%2FV0s0I5WfMo73tJovBT99HxhsFQ%2BroU8Ed6%2BtQjoLZoI3j8kZyT5HZR2JVTUDn%2BzbCOJbsjpokvJRulGWfEVLl%2FcRPVGknKknTrurAVW9vCwx8HwUs3KpGkxnrsNlqrCti%2FjYvkVbqJGQyxw%7Ctkp%3ABFBMwMLZoJ1m&pfm=0
"HP ZBook Power Mobile Workstation Laptop PC 15.6"" i7 32GB 512G SSD 4GB T1000 Pro",$519.45,https://www.ebay.com/itm/365785788593?_skw=laptop&itmmeta=01K3N0QD1D479C97Y7TCNX2B8H&hash=item552a8830b1:g:sYUAAOSwCT5oCtvW&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fXKYyRVaKVF4%2BMkKBejkGwaCvRqeIS88wgWDEDI2jOV2boUknvi1iqLjbjiwXKpGQT1gxd7oQ%2BqNGi68FANqLnX5RuSYSVmdlkajH%2B5LxThAOBn%2F6L7yKF2tnM4vsnrCSkU75om%2FhzQAzvXawbzGuoXEjLTAQOXJfJ5BYZiST1VUi4c5Lqh%2F7r27wjjmlxhDPaVObvB5OOTrlzkPjE5RFaQjSxa0xEE0sAS%2FhuR8lDzg%3D%3D%7Ctkp%3ABk9SR5TR3aCdZg&pfm=0
"Lenovo ThinkPad X240 12.5"" Laptop Intel Core i5 8GB RAM 256GB SSD Windows 10",$127.57,https://www.ebay.com/itm/254754472823?_skw=laptop&epid=15032171267&itmmeta=01K3N0QD1DTQDK778ZAKXZ72TN&hash=item3b508cc377:g:C6cAAeSwFSVonuA1&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1f2e5H%2FKlfPqGxM%2FDs1VGSb%2BQiEOKAZwVK12J0nzeBSskO%2BuKlVeDw6YgU4VBUxjcQ0eGXPbPiqnm7jWKWdiD8%2BfmGtjJaVp9VlEnQHAnjpObTRgJyA2o6H0Tq7ZlvS97xZwXew6cMEMC3qUbOSLkCZ8B66z8eFlOy9hUsLFqV8dFQxaVIBQsCTFegQcOLVmHAtQG8psNnpsBmxgjtzL%2FyZQRIikwk9pl7UmvxxQ7NtN3w0PNXvptxDi3URWv26Mdxv5Z3S%2BnS6ZQPJdes2t1wa%7Ctkp%3ABFBMltHdoJ1m&pfm=0
"Dell Latitude 14"" Laptop- i5 11th Gen. | 16GB RAM 512GB SSD | Win - Refurbished",$279.99,https://www.ebay.com/itm/187508372000?_skw=laptop&itmmeta=01K3N0QD1DGPRA9ZRWXASC86DJ&hash=item2ba85eb220:g:Yw4AAeSwmx9op5RL&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cxQdr5f3UE7PTFctqcMtKjevvuPJjumjlIV%2BVyMPTKob0a8tlemjpV1ttdzbX2yS7ZopbC%2Fi2FWP3hrY0wiCf6c18O38EmojheP0DxZPJ7MIx20AuA3abQEasE9L51qt2qQ7T7ul8mN96jvRgwgPVFqhKN%2Fc%2FWcjj4voy%2FZizmw%2B1oeKoxd5iPeXQwQPJVKdAkYHj7oWTBBj8aDloCYdtFAtCAGogmWOlZ77Xy1dn%2BFbOMRJB0P2b%2BzznxSNh%2FU%2F3rT92i6t9%2BK1H%2Fr8iQ4tZA%7Ctkp%3ABFBMltHdoJ1m&pfm=0
